#TYPE System.Data.DataRow
"id","tray_id","tray_type","tray_item_id","tray_item","tray_catalog_nbr","tray_item_qty","tray_item_desc","tray_barcode","tray_lot_nbr","tray_exp_date","chk_out","chk_out_by","chk_out_dttm","create_dttm","create_by","modify_dttm","modify_by","tray_status","tray_status_dttm","tray_status_by","db_lock"
"3189","40","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3190","40","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3191","40","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3192","40","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3193","40","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3194","40","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3195","40","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3196","40","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3197","40","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3198","40","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3199","40","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3200","40","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3201","40","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3202","40","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3203","40","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3204","40","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3205","40","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3206","40","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3207","40","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3208","40","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3209","40","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3210","40","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3211","41","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3212","41","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3213","41","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3214","41","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3215","41","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3216","41","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3217","41","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3218","41","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3219","41","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3220","41","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3221","41","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3222","41","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3223","41","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3224","41","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3225","41","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3226","41","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3227","41","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3228","41","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3229","41","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3230","41","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3231","41","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3232","41","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3233","41","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3234","41","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3235","42","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3236","42","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3237","42","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3238","42","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3239","42","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3240","42","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3241","42","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3242","42","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3243","42","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3244","42","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3245","42","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3246","42","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3247","42","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3248","42","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3249","42","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3250","42","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3251","42","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3252","42","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3253","42","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3254","42","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3255","42","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3256","42","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3257","42","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3258","42","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3259","43","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3260","43","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3261","43","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3262","43","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3263","43","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3264","43","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3265","43","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3266","43","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3267","43","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3268","43","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3269","43","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3270","43","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3271","43","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3272","43","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3273","43","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3274","43","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3275","43","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3276","43","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3277","43","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3278","43","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3279","43","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3280","43","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3281","43","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3282","43","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3283","44","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3284","44","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3285","44","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3286","44","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3287","44","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3288","44","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3289","44","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3290","44","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3291","44","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3292","44","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3293","44","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3294","44","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3295","44","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3296","44","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3297","44","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3298","44","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3299","44","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3300","44","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3301","44","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3302","44","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3303","44","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3304","44","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3305","44","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3306","44","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3307","45","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3308","45","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3309","45","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3310","45","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3311","45","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3312","45","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3313","45","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3314","45","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3315","45","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3316","45","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3317","45","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3318","45","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3319","45","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3320","45","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3321","45","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3322","45","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3323","45","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3324","45","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3325","45","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3326","45","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3327","45","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3328","45","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3329","45","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3330","45","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3331","46","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3332","46","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3333","46","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3334","46","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3335","46","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3336","46","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3337","46","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3338","46","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3339","46","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3340","46","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3341","46","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3342","46","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3343","46","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3344","46","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3345","46","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3346","46","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3347","46","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3348","46","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3349","46","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3350","46","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3351","46","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3352","46","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3353","46","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3354","46","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3355","47","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3356","47","MK3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"3357","47","MK3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"3358","47","MK3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"3359","47","MK3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"3360","47","MK3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"3361","47","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"3362","47","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3363","47","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3364","47","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3365","47","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3366","47","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3367","47","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3368","47","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3369","47","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3370","47","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3371","47","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3372","47","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3373","47","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3374","47","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3375","47","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3376","47","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3377","47","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3378","47","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3379","48","MK3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"3380","48","MK3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"3381","48","MK3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"3382","48","MK3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"3383","48","MK3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"3384","48","MK3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"3385","48","MK3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"3386","48","MK3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"3387","48","MK3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"3388","48","MK3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"3389","48","MK3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"3390","48","MK3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"3391","48","MK3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3392","48","MK3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"3393","48","MK3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"3394","48","MK3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"3395","48","MK3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"3396","48","MK3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"3397","48","MK3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
